year,flujo,macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,lv4,lit_lv4,total_millones,top_paises_lv1,tva_lv1,top_paises_lv2,tva_lv2,top_paises_lv3,tva_lv3,top_paises_lv4,tva_lv4
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,NA,NA,1374.79,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Brasil, Vietnam, Francia",47.6,"Brasil, Vietnam, Francia",47.6
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241112,Extractos de café,NA,NA,104.4,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Alemania, Vietnam, Francia",18.8,"Alemania, Vietnam, Francia",18.8
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,NA,NA,6.98,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Polonia, Portugal, Francia",20.9,"Polonia, Portugal, Francia",20.9
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,NA,NA,76.78,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Países Bajos, Alemania, China",4.4,"Países Bajos, Alemania, China",4.4
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,NA,NA,501.21,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Côte d’Ivoire, Ghana, Países Bajos",0.3,"Côte d’Ivoire, Ghana, Países Bajos",0.3
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,NA,NA,989.61,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Portugal",41.5,"Francia, Brasil, Portugal",41.5
2022,I,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241117,Melazas,NA,NA,47.94,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"India, Bielorrusia, Rusia",46.6,"India, Bielorrusia, Rusia",46.6
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251111,Miel,NA,NA,89.79,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Portugal, China, Argentina",27,"Portugal, China, Argentina",27
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,NA,NA,12.92,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Brasil, Hungría",331.7,"China, Brasil, Hungría",331.7
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251113,Levaduras,NA,NA,73.24,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Bélgica, Italia",28.2,"Francia, Bélgica, Italia",28.2
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251114,Otras preparaciones alimenticias,NA,NA,1030.12,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Países Bajos, Francia, Alemania",10.8,"Países Bajos, Francia, Alemania",10.8
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251115,Especias,NA,NA,308.37,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Irán, Perú",21.5,"China, Irán, Perú",21.5
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251116,"Gomas, resinas y demás jugos y extractos vegeta",NA,NA,324.92,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Alemania, Francia",34.2,"China, Alemania, Francia",34.2
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251117,Articulos sin cacao de confitería,NA,NA,169.19,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Países Bajos, Francia",32.5,"Alemania, Países Bajos, Francia",32.5
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251118,Chocolate y preparaciones alimenticias con caca,NA,NA,691.9,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Italia, Francia",13.8,"Alemania, Italia, Francia",13.8
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251119,Pastas alimenticias,NA,NA,283.45,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Italia, Francia, Polonia",29.6,"Italia, Francia, Polonia",29.6
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251120,"Panadería, pastelería y galletería",NA,NA,950.19,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Italia, Francia",23.1,"Alemania, Italia, Francia",23.1
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251121,Otras preparaciones a base de harina y cereales,NA,NA,393.83,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Portugal",11.6,"Francia, Alemania, Portugal",11.6
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251122,Salsas y sopas,NA,NA,299.66,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Italia, Alemania, Países Bajos",25.1,"Italia, Alemania, Países Bajos",25.1
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251123,Helados,NA,NA,199.88,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Italia",19,"Francia, Alemania, Italia",19
2022,I,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251124,Batidos y postres lácteos,NA,NA,232.99,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Países Bajos",18,"Francia, Alemania, Países Bajos",18
2022,I,Agroalimentario,AR,AgricolasSinClasificar,AARR,AgricolasSinClasificar,RESTO,AgricolasSinClasificar,NA,NA,398.11,"China, Francia, Portugal",21.6,"China, Francia, Portugal",21.6,"China, Francia, Portugal",21.6,"China, Francia, Portugal",21.6
2022,I,Industrial,2,PRODUCTOS ENERGETICOS,21,CARBON,210,CARBON,2100,CARBON,3003.62,"Estados Unidos, Nigeria, Argelia",97.7,"Colombia, Australia, Estados Unidos",226.2,"Colombia, Australia, Estados Unidos",226.2,"Colombia, Australia, Estados Unidos",226.2
2022,I,Industrial,2,PRODUCTOS ENERGETICOS,22,PETROLEO Y DERIVADOS,220,PETROLEO Y DERIVADOS,2200,PETROLEO Y DERIVADOS,55353.43,"Estados Unidos, Nigeria, Argelia",97.7,"Nigeria, Estados Unidos, Arabia Saudí",75.2,"Nigeria, Estados Unidos, Arabia Saudí",75.2,"Nigeria, Estados Unidos, Arabia Saudí",75.2
2022,I,Industrial,2,PRODUCTOS ENERGETICOS,23,GAS,230,GAS,2300,GAS,26162.11,"Estados Unidos, Nigeria, Argelia",97.7,"Estados Unidos, Argelia, Rusia",172.7,"Estados Unidos, Argelia, Rusia",172.7,"Estados Unidos, Argelia, Rusia",172.7
2022,I,Industrial,2,PRODUCTOS ENERGETICOS,24,CORRIENTE ELECTRICA,240,CORRIENTE ELECTRICA,2400,CORRIENTE ELECTRICA,3386.41,"Estados Unidos, Nigeria, Argelia",97.7,"Francia, Portugal, Marruecos",43.7,"Francia, Portugal, Marruecos",43.7,"Francia, Portugal, Marruecos",43.7
2022,I,Industrial,3,MATERIAS PRIMAS,31,MAT. PRIMAS ANIMALES Y VEGETAL,310,MAT. PRIMAS ANIMALES Y VEGETAL,3100,MAT. PRIMAS ANIMALES Y VEGETAL,4804.73,"Francia, Portugal, Estados Unidos",8.6,"Francia, Portugal, Países Bajos",27.9,"Francia, Portugal, Países Bajos",27.9,"Francia, Portugal, Países Bajos",27.9
2022,I,Industrial,3,MATERIAS PRIMAS,32,MENAS Y MINERALES,320,MENAS Y MINERALES,3200,MENAS Y MINERALES,8942.56,"Francia, Portugal, Estados Unidos",8.6,"Francia, Portugal, Chile",0.4,"Francia, Portugal, Chile",0.4,"Francia, Portugal, Chile",0.4
2022,I,Industrial,4,SEMIMANUFACTURAS,41,METALES NO FERROSOS,410,METALES NO FERROSOS,4100,METALES NO FERROSOS,6472.38,"Alemania, Francia, Estados Unidos",36.2,"República Democrática del Congo, Alemania, Italia",43.3,"República Democrática del Congo, Alemania, Italia",43.3,"República Democrática del Congo, Alemania, Italia",43.3
2022,I,Industrial,4,SEMIMANUFACTURAS,42,HIERRO Y ACERO,420,HIERRO Y ACERO,4200,HIERRO Y ACERO,13551.41,"Alemania, Francia, Estados Unidos",36.2,"Francia, Alemania, Italia",30.4,"Francia, Alemania, Italia",30.4,"Francia, Alemania, Italia",30.4
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,431,PRODUCTOS QUIMICOS ORGANICOS,4310,PRODUCTOS QUIMICOS ORGANICOS,13388.19,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"China, Alemania, Suiza",15.9,"China, Alemania, Suiza",15.9
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,432,PRODUCTOS QUIMICOS INORGANICOS,4320,PRODUCTOS QUIMICOS INORGANICOS,3635.81,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Reino Unido, China, Alemania",52.2,"Reino Unido, China, Alemania",52.2
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,433,MEDICAMENTOS,4330,MEDICAMENTOS,23599.25,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Estados Unidos, Alemania, Suiza",54.9,"Estados Unidos, Alemania, Suiza",54.9
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4341,MATERIAS PRIMAS PLASTICAS,8192.79,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Alemania, Italia, Francia",27.8,"Alemania, Francia, Bélgica",28.7
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4342,MANUFACTURAS PLASTICAS,8206.87,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Alemania, Italia, Francia",27.8,"Alemania, Italia, China",26.9
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,435,ABONOS,4350,ABONOS,1275.13,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Bélgica, Marruecos, Portugal",40.9,"Bélgica, Marruecos, Portugal",40.9
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,436,COLORANTES Y CURTIENTES,4360,COLORANTES Y CURTIENTES,2061.13,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Alemania, Italia, Francia",10.1,"Alemania, Italia, Francia",10.1
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,437,ACEITES ESENCIALES Y PERFUMADO,4370,ACEITES ESENCIALES Y PERFUMADO,5237.6,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Francia, Alemania, Italia",43.3,"Francia, Alemania, Italia",43.3
2022,I,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,438,OTROS PRODUCTOS QUIMICOS,4380,OTROS PRODUCTOS QUIMICOS,8853.39,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Estados Unidos, Francia",37,"Alemania, Países Bajos, Francia",49.8,"Alemania, Países Bajos, Francia",49.8
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,441,PAPEL,4410,PAPEL,5245.22,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"Alemania, Francia, Italia",34.1,"Alemania, Francia, Italia",34.1
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4421,CAL Y CEMENTO,288.67,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"Italia, China, Alemania",39.3,"Turquía, Italia, Portugal",27.5
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4422,OTROS MAT. DE CONSTRUCCION,1148.76,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"Italia, China, Alemania",39.3,"Italia, China, Alemania",50.5
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4423,VIDRIO,817.63,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"Italia, China, Alemania",39.3,"China, Alemania, Francia",30
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,443,NEUMATICOS Y CAMARAS,4430,NEUMATICOS Y CAMARAS,2035.88,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"China, Alemania, Polonia",20.3,"China, Alemania, Polonia",20.3
2022,I,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,444,RESTO OTRAS SEMIMANUFACTURAS,4440,RESTO OTRAS SEMIMANUFACTURAS,2949.98,"Alemania, Francia, Estados Unidos",36.2,"Alemania, Francia, Italia",34.5,"Portugal, Francia, Alemania",43.3,"Portugal, Francia, Alemania",43.3
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,511,MAQUINARIAS AGRICOLA,5110,MAQUINARIAS AGRICOLA,1396.48,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"Alemania, Italia, Francia",14.9,"Alemania, Italia, Francia",14.9
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,512,MAQUINARIA OBRAS PUBLICAS,5120,MAQUINARIA OBRAS PUBLICAS,1164.86,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"Alemania, Francia, Italia",20.6,"Alemania, Francia, Italia",20.6
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,513,MAQUINARIA TEXTIL,5130,MAQUINARIA TEXTIL,249.26,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"Italia, China, Alemania",5,"Italia, China, Alemania",5
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,514,MAQUINARIA PARA TRABAJAR METAL,5140,MAQUINARIA PARA TRABAJAR METAL,1057.2,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"Alemania, Italia, China",37.8,"Alemania, Italia, China",37.8
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,515,MAQ. PARA CIERTAS INDUSTRIAS,5150,MAQ. PARA CIERTAS INDUSTRIAS,2923.77,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"Alemania, Italia, China",16.6,"Alemania, Italia, China",16.6
2022,I,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,516,MAQ. PARA USO GRAL INDUSTRIA,5160,MAQ. PARA USO GRAL INDUSTRIA,14781.83,"China, Alemania, Italia",42.6,"Alemania, China, Italia",17.5,"China, Alemania, Italia",16.6,"China, Alemania, Italia",16.6
2022,I,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,521,EQUIPO DE OFICINA,5210,EQUIPO DE OFICINA,1185.93,"China, Alemania, Italia",42.6,"China, Países Bajos, Italia",97.3,"China, Alemania, Japón",11.8,"China, Alemania, Japón",11.8
2022,I,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,522,MAQ. AUTOMATIZACION DATOS,5220,MAQ. AUTOMATIZACION DATOS,5734.9,"China, Alemania, Italia",42.6,"China, Países Bajos, Italia",97.3,"China, Países Bajos, Italia",5.5,"China, Países Bajos, Italia",5.5
2022,I,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,523,EQUIPO TELECOMUNICACION,5230,EQUIPO TELECOMUNICACION,13986.24,"China, Alemania, Italia",42.6,"China, Países Bajos, Italia",97.3,"China, Italia, Países Bajos",241.4,"China, Italia, Países Bajos",241.4
2022,I,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,531,MATERIAL FERROVIARIO,5310,MATERIAL FERROVIARIO,1093.33,"China, Alemania, Italia",42.6,"Francia, Alemania, Estados Unidos",121.3,"Italia, Francia, Alemania",56.3,"Italia, Francia, Alemania",56.3
2022,I,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,532,VEHIC. TRANS. MERCANCIAS CARR.,5320,VEHIC. TRANS. MERCANCIAS CARR.,4493.71,"China, Alemania, Italia",42.6,"Francia, Alemania, Estados Unidos",121.3,"Alemania, Francia, Países Bajos",57.3,"Alemania, Francia, Países Bajos",57.3
2022,I,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,533,BUQUES,5330,BUQUES,584.86,"China, Alemania, Italia",42.6,"Francia, Alemania, Estados Unidos",121.3,"China, Italia, Francia",127.8,"China, Italia, Francia",127.8
2022,I,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,534,AERONAVES,5340,AERONAVES,4456.41,"China, Alemania, Italia",42.6,"Francia, Alemania, Estados Unidos",121.3,"Francia, Estados Unidos, Alemania",350.3,"Francia, Estados Unidos, Alemania",350.3
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,541,EQUIPO GENERADOR DE FUERZA,5410,EQUIPO GENERADOR DE FUERZA,2861.18,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"Estados Unidos, Reino Unido, Alemania",45.2,"Estados Unidos, Reino Unido, Alemania",45.2
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5421,MOTORES ELECTRICOS,1337.85,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"China, Alemania, Marruecos",25.9,"China, Alemania, Francia",22.1
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5422,TRANSFORMADORES ELECTRICOS,759.87,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"China, Alemania, Marruecos",25.9,"China, Alemania, Italia",17.1
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5423,OTROS APARATOS ELECTRICOS,15099.46,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"China, Alemania, Marruecos",25.9,"China, Alemania, Marruecos",26.7
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,543,APARATOS DE PRECISION,5430,APARATOS DE PRECISION,6420.83,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"Alemania, Estados Unidos, Países Bajos",18.3,"Alemania, Estados Unidos, Países Bajos",18.3
2022,I,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,544,RESTO BIENES DE EQUIPO,5440,RESTO BIENES DE EQUIPO,8530.64,"China, Alemania, Italia",42.6,"China, Alemania, Francia",24.9,"China, Alemania, Italia",22.4,"China, Alemania, Italia",22.4
2022,I,Industrial,6,SECTOR AUTOMOVIL,61,AUTOMOVILES Y MOTOS,610,AUTOMOVILES Y MOTOS,6100,AUTOMOVILES Y MOTOS,18882.32,"Alemania, Francia, China",18,"Alemania, China, Francia",26.5,"Alemania, China, Francia",26.5,"Alemania, China, Francia",26.5
2022,I,Industrial,6,SECTOR AUTOMOVIL,62,COMPONENTES DEL AUTOMOVIL,620,COMPONENTES DEL AUTOMOVIL,6200,COMPONENTES DEL AUTOMOVIL,20429.47,"Alemania, Francia, China",18,"Francia, Alemania, Italia",11.1,"Francia, Alemania, Italia",11.1,"Francia, Alemania, Italia",11.1
2022,I,Industrial,7,BIENES DE CONSUMO DURADERO,71,ELECTRODOMESTICOS,710,ELECTRODOMESTICOS,7100,ELECTRODOMESTICOS,3497.69,"China, Polonia, Alemania",16.7,"China, Turquía, Alemania",5,"China, Turquía, Alemania",5,"China, Turquía, Alemania",5
2022,I,Industrial,7,BIENES DE CONSUMO DURADERO,72,ELECTRONICA DE CONSUMO,720,ELECTRONICA DE CONSUMO,7200,ELECTRONICA DE CONSUMO,1893.81,"China, Polonia, Alemania",16.7,"China, Polonia, Hungría",6.7,"China, Polonia, Hungría",6.7,"China, Polonia, Hungría",6.7
2022,I,Industrial,7,BIENES DE CONSUMO DURADERO,73,MUEBLES,730,MUEBLES,7300,MUEBLES,3157.63,"China, Polonia, Alemania",16.7,"China, Italia, Portugal",37.4,"China, Italia, Portugal",37.4,"China, Italia, Portugal",37.4
2022,I,Industrial,7,BIENES DE CONSUMO DURADERO,74,OTROS BIENES CONSUMO DURADERO,740,OTROS BIENES CONSUMO DURADERO,7400,OTROS BIENES CONSUMO DURADERO,1241.39,"China, Polonia, Alemania",16.7,"China, Italia, Alemania",25.7,"China, Italia, Alemania",25.7,"China, Italia, Alemania",25.7
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,811,FIBRAS TEXTILES,8110,FIBRAS TEXTILES,514.35,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"Turquía, Austria, Alemania",10.5,"Turquía, Austria, Alemania",10.5
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,812,HILADOS,8120,HILADOS,844.78,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Turquía, Italia",26.2,"China, Turquía, Italia",26.2
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,813,TEJIDOS,8130,TEJIDOS,1756.57,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Italia, Turquía",29.8,"China, Italia, Turquía",29.8
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8141,ROPA DE PUNTO,3481.72,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Bangladés, Turquía",42.9,"China, Bangladés, Turquía",29.4
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8142,ROPA NO DE PUNTO,9334.47,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Bangladés, Turquía",42.9,"Bangladés, Turquía, Marruecos",69.4
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8143,RESTO DE PRENDAS,9345.57,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Bangladés, Turquía",42.9,"China, Bangladés, Turquía",27.8
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,815,RESTO TEXTILES,8150,RESTO TEXTILES,2681.5,"China, Bangladés, Turquía",34.6,"China, Bangladés, Turquía",36.9,"China, Pakistán, India",10.7,"China, Pakistán, India",10.7
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,82,CALZADO,820,CALZADO,8200,CALZADO,4612.33,"China, Bangladés, Turquía",34.6,"China, Vietnam, Italia",38.4,"China, Vietnam, Italia",38.4,"China, Vietnam, Italia",38.4
2022,I,Industrial,8,MANUFACTURAS DE CONSUMO,83,JUGUETES,830,JUGUETES,8300,JUGUETES,3677.01,"China, Bangladés, Turquía",34.6,"China, Alemania, Países Bajos",3.9,"China, Alemania, Países Bajos",3.9,"China, Alemania, Países Bajos",3.9
