"year","flujo","macro_sector","lv1","lit_lv1","lv2","lit_lv2","lv3","lit_lv3","total_millones","top_paises_lv1","tva_lv1","top_paises_lv2","tva_lv2","top_paises_lv3","tva_lv3"
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171114","Lechuga",46.43,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Francia, Países Bajos, Italia",25.4
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171115","Patata",367.11,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Francia, Países Bajos, Reino Unido",54
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171116","Cebolla",53.05,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Perú, Países Bajos, Chile",-4.5
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171117","Ajos",9.95,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"China, Argentina, Francia",-35.4
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171118","Zanahoria",6.9,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Francia, Países Bajos, Portugal",5.2
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171119","Las demas hortalizas frescas",366.54,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Marruecos, Perú, Portugal",22.9
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171120","Hortalizas congeladas",225.47,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Francia, Países Bajos, Bélgica",41.5
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171121","Hortalizas conservadas o secas",110.83,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"China, India, Marruecos",25.8
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171122","Legumbres",213.36,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Argentina, Estados Unidos, Canadá",29.6
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181111","Cítricos",206.7,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Sudáfrica, Argentina, Portugal",-4.5
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181112","Melones y sandías",163.63,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Marruecos, Brasil, Senegal",22.5
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181114","Fresas",29.11,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Marruecos, Grecia, Portugal",-12.6
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181115","Los demás frutos rojos",474.58,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Marruecos, Portugal, Perú",24.1
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181116","Caquis",1.3,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Perú, Estonia, Uruguay",27.2
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181117","Manzanas, peras y membrillos",223.69,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Italia, Francia, Portugal",-5.1
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181118","Plátano",32.47,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Ecuador, Colombia, Portugal",-5.2
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181119","Almendras y avellanas",572.8,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Portugal, Australia",18
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181120","Uva",156.08,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Italia, Perú, Chile",18.9
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181121","Las demás frutas frescas y desecadas y demás fr",1598.3,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Perú, Estados Unidos, Costa Rica",10.7
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181122","Frutas congeladas",92.48,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Marruecos, Bélgica, Portugal",47.7
2022,"I","Agroalimentario","18","Frutas","1811","Frutas","181123","Frutas conservadas provisionalmente y cortezas",11.81,"Estados Unidos, Marruecos, Perú",12.5,"Estados Unidos, Marruecos, Perú",12.5,"Argentina, Perú, Portugal",40.4
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191111","Tomate",14.85,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Italia, China, Portugal",60.9
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191112","Aceituna",15.2,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Portugal, Egipto, Marruecos",-7.7
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191113","Esparragos",98.91,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"China, Perú, Namibia",16
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191114","Las demás hortalizas",596.04,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Perú",27.7
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191115","Zumos",307.04,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Países Bajos, Irlanda, Brasil",36.3
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191116","Confituras y mermeladas",86.74,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Francia, Italia, Turquía",26
2022,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191117","Las demás frutas",301.55,"Bélgica, Francia, Países Bajos",21.8,"Bélgica, Francia, Países Bajos",21.8,"Alemania, Indonesia, Turquía",2.7
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201111","Agua",37.66,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Francia, Italia, Alemania",35.1
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201112","Bebidas refrescantes",261.01,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Austria, Portugal, Alemania",7.1
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201113","Cerveza",362.74,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Bélgica, Francia, Portugal",11.8
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201114","Mosto",13.71,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Italia, Chile, Alemania",131.3
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201115","Vino",285.15,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Francia, Italia, Portugal",14.9
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201116","Vermut y vino aromátizado",51.71,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Italia, Alemania, Francia",-6.3
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201117","Otras bebidas fermentadas",27.18,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Suecia, Francia, Irlanda",12.2
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201118","Bebidas espirituosas",1024.68,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Reino Unido, Estados Unidos, Países Bajos",43.7
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201119","Alcohol",177.26,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Pakistán, Francia, Bélgica",62.6
2022,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201120","Vinagre y sucedáneos",19.01,"Francia, Reino Unido, Italia",27.7,"Francia, Reino Unido, Italia",27.7,"Italia, Francia, Países Bajos",6.1
2022,"I","Agroalimentario","21","Tabaco","2111","Tabaco","211111","Tabaco",1719.32,"Polonia, Alemania, Portugal",12.3,"Polonia, Alemania, Portugal",12.3,"Polonia, Alemania, Portugal",12.3
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221111","Aceite de soja",276.49,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Argentina, Portugal, Países Bajos",36
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221112","Aceite de oliva",832.51,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Portugal, Túnez, Italia",4216.4
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221113","Aceite de girasol",1235.32,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Ucrania, Bulgaria, Países Bajos",80.3
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221114","Margarina",138.93,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Bélgica, Portugal, Italia",33.8
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221115","Las demás grasas y aceites animales",230.23,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Francia, Italia, Noruega",-1
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221116","Las demas grasas y aceites vegetales, y de orig",1983.09,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"Indonesia, Guatemala, Malasia",15.4
2022,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221117","Residuos",1429.19,"Indonesia, China, Portugal",65,"Indonesia, China, Portugal",65,"China, Indonesia, Malasia",90.9
2022,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231111","Soja",1939.18,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Canadá",13.2
2022,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231112","Girasol",465.17,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Francia",22.2,"Francia, Rumanía, Bulgaria",86
2022,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231113","Otros productos del cápitulo 12",1019.24,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Francia",22.2,"Países Bajos, Francia, Marruecos",21.6
2022,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231114","Forrajes",16.88,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Francia",22.2,"Francia, Portugal, Rumanía",90.3
2022,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231115","Mandioca",33.25,"Brasil, Estados Unidos, Francia",22.2,"Brasil, Estados Unidos, Francia",22.2,"Costa Rica, Bélgica, Países Bajos",2.5
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241111","Café",1374.79,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Brasil, Vietnam, Francia",47.6
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241112","Extractos de café",104.4,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Alemania, Vietnam, Francia",18.8
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241113","Sucedaneos de café",6.98,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Polonia, Portugal, Francia",20.9
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241114","Té",76.78,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Países Bajos, Alemania, China",4.4
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241115","Cacao",501.21,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Côte d’Ivoire, Ghana, Países Bajos",0.3
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241116","Azucar",989.61,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Portugal",41.5
2022,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241117","Melazas",47.94,"Francia, Brasil, Vietnam",33.1,"Francia, Brasil, Vietnam",33.1,"India, Bielorrusia, Rusia",46.6
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251111","Miel",89.79,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Portugal, China, Argentina",27
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251112","Extractos y jugos y otros productos de origen a",12.92,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Brasil, Hungría",331.7
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251113","Levaduras",73.24,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Bélgica, Italia",28.2
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251114","Otras preparaciones alimenticias",1030.12,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Países Bajos, Francia, Alemania",10.8
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251115","Especias",308.37,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Irán, Perú",21.5
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251116","Gomas, resinas y demás jugos y extractos vegeta",324.92,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"China, Alemania, Francia",34.2
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251117","Articulos sin cacao de confitería",169.19,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Países Bajos, Francia",32.5
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251118","Chocolate y preparaciones alimenticias con caca",691.9,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Italia, Francia",13.8
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251119","Pastas alimenticias",283.45,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Italia, Francia, Polonia",29.6
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251120","Panadería, pastelería y galletería",950.19,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Alemania, Italia, Francia",23.1
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251121","Otras preparaciones a base de harina y cereales",393.83,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Portugal",11.6
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251122","Salsas y sopas",299.66,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Italia, Alemania, Países Bajos",25.1
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251123","Helados",199.88,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Italia",19
2022,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251124","Batidos y postres lácteos",232.99,"Alemania, Francia, Italia",19.3,"Alemania, Francia, Italia",19.3,"Francia, Alemania, Países Bajos",18
2022,"I","Agroalimentario","AR","AgricolasSinClasificar","AARR","AgricolasSinClasificar","RESTO","AgricolasSinClasificar",398.11,"China, Francia, Portugal",21.6,"China, Francia, Portugal",21.6,"China, Francia, Portugal",21.6
2023,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111111","Animales vivos de bovinos",282.97,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Francia, Irlanda, Portugal",19.5
2023,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111112","Carne fresca o refrigerada de  bovino",734.82,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Países Bajos, Polonia, Alemania",12.5
2023,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111113","Carne congelada de  bovino",163.35,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Polonia, Brasil, Alemania",-16.4
2023,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111114","Preparaciones y despojos de  bovino",48.2,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Países Bajos, Alemania, Portugal",-30.2
2023,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111115","Despojos de bovino",25.88,"Países Bajos, Francia, Alemania",13.7,"Países Bajos, Francia, Polonia",6.6,"Alemania, Francia, Irlanda",10
2023,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111211","Animales vivos de  ovino-caprino",22.27,"Países Bajos, Francia, Alemania",13.7,"Italia, Francia, Portugal",1.7,"Francia, Portugal, Grecia",91.6
